"last_name, first_name",player_id,year,p_win,p_loss,p_era,xwoba,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
"Hardy, Blaine",543278,2018,4,5,3.56,0.289,26.8,6.1,34.5,76.340534063,93.117345195,20.1,45.5
"Hendricks, Kyle",543294,2018,14,11,3.44,0.299,32.6,5.7,30.8,74.975273162,92.907246598,22.1,44.7
"Hudson, Daniel",543339,2018,3,2,4.11,0.296,30.5,3.8,27.8,77.104415968,92.657142276,27.8,50.1
"Jennings, Dan",543359,2018,4,5,3.22,0.331,30.7,4.5,40.1,78.254364848,94.103619697,20,44.9
"Lyles, Jordan",543475,2018,3,4,4.11,0.292,28.5,6.6,33.6,77.72579881,93.422373333,23.2,47.4
"Magill, Matt",543483,2018,3,3,3.81,0.360,36.5,10.8,46.1,82.127522771,94.547818434,26.3,46
"Montgomery, Mike",543557,2018,5,6,3.99,0.324,31.1,3.7,38.7,76.841001327,93.572425064,21.6,46.4
"Rusin, Chris",543734,2018,2,3,6.09,0.308,26.5,4.8,32.5,76.600646667,93.058027037,21,48
"Shaw, Bryan",543766,2018,4,6,5.93,0.352,36.2,10.3,39.7,79.316674884,94.207281579,27,47.1
"Vincent, Nick",543883,2018,4,4,3.99,0.272,32.1,7.9,30.9,74.610623659,92.221584908,24.6,53.4
"Bauer, Trevor",545333,2018,12,6,2.21,0.259,33,4.4,29.1,77.965412547,92.860139007,31.5,45.1
"Lorenzen, Michael",547179,2018,4,2,3.11,0.319,34,4.7,33.2,76.604194758,93.017673077,16.9,45.7
"Tanaka, Masahiro",547888,2018,12,6,3.75,0.305,31.8,7.1,38.1,78.301194977,93.874537271,29.4,50.4
"Stripling, Ross",548389,2018,8,6,3.02,0.269,34.3,5.8,31.7,78.047433742,92.893034847,25.6,48.3
"Wheeler, Zack",554430,2018,12,7,3.31,0.278,32.9,4.8,27.1,75.422836173,92.398570412,24.7,49.2
"Robles, Hansel",570663,2018,2,3,3.70,0.316,37.8,7.1,34,79.672456234,93.463905686,26.7,46
"Cessa, Luis",570666,2018,1,4,5.24,0.326,35.7,2.8,39.9,79.242705915,94.33520078,26.9,47.4
"Corbin, Patrick",571578,2018,11,7,3.15,0.283,31.1,5.8,35.6,77.787217137,93.521333354,34.7,47.6
"Koch, Matt",571863,2018,5,5,4.15,0.406,37.2,12.8,42.2,79.843685357,95.024105735,16.4,47.5
"Loup, Aaron",571901,2018,0,0,4.54,0.318,38.8,4.1,27.3,76.4115,92.68069625,25.9,45.9
"Matz, Steven",571927,2018,5,11,3.97,0.302,29,7.4,36.6,78.962315498,93.648047678,23.3,43.5
"Pazos, James",572021,2018,4,1,2.88,0.293,29.5,6.2,34.2,77.575974648,93.69182162,20.4,53.1
"Skaggs, Tyler",572140,2018,8,10,4.02,0.304,33.1,6.1,38.7,79.288082784,93.882256449,25.7,47
"Tepera, Ryan",572193,2018,5,5,3.62,0.300,32.9,7.2,40.7,76.34653,94.083986566,30.4,48.7
"Erlin, Robbie",572362,2018,4,7,4.21,0.296,31.9,5.9,35.3,77.633563415,93.413575107,20.7,49.4
"VerHagen, Drew",572403,2018,3,3,4.63,0.269,25.3,5.7,33.5,77.514674051,92.989679363,28.5,45.4
"Johnson, Pierce",572955,2018,3,2,5.56,0.313,38.3,4.7,37,77.922820476,93.619932619,24.3,45.8
"Nuño, Vidal",573064,2018,3,0,1.64,0.249,32.3,4.3,26.9,75.787601522,91.973261868,23.8,51.2
"Barnes, Danny",592130,2018,3,3,5.71,0.308,36.4,5.4,36.4,80.768943594,93.404155703,23.4,45.4
"Bedrosian, Cam",592135,2018,5,4,3.80,0.335,34.6,6.5,43.8,80.999260989,94.806392637,22.2,40
"Biddle, Jesse",592145,2018,6,1,3.11,0.312,29.7,6.7,33.3,78.079340494,93.22198679,25.6,44.8
"Claudio, Alex",592222,2018,4,2,4.48,0.319,28.1,4.1,36,75.066213025,93.595835042,24.4,50.3
"Foltynewicz, Mike",592314,2018,13,10,2.85,0.274,30.8,6.9,34.5,78.613296983,93.337673211,25.7,44
"Kingham, Nick",592468,2018,5,7,5.21,0.339,29.3,9.5,41.7,79.095164202,94.29128063,24.7,47.8
"Kolarek, Adam",592473,2018,1,0,3.93,0.272,27.6,2.6,32.8,77.464635517,92.840165739,20.6,50
"Lewicki, Artie",592499,2018,0,2,4.89,0.378,40,8,44,81.257200968,94.862648629,18.9,49.3
"Sanchez, Aaron",592717,2018,4,6,4.89,0.350,32.2,8.4,39,78.520619814,94.107260528,24.6,42.8
"Shreve, Chasen",592741,2018,3,4,3.93,0.335,33.1,9,37.2,77.628900833,93.489947361,32.6,46.6
"Syndergaard, Noah",592789,2018,13,4,3.03,0.267,29.1,2,26.6,74.42863656,92.581566943,28.2,50.9
"Velasquez, Vince",592826,2018,9,12,4.85,0.296,32.3,5.2,34.8,79.620469175,93.751432268,26.8,46.9
"Williams, Taylor",592865,2018,1,3,4.25,0.304,41.2,5.2,35.3,77.340079865,93.537433378,32,46.2
"Feliz, Michael",593140,2018,1,2,5.66,0.345,42.6,8.8,40,78.586553824,94.025403556,24.2,45.6
"Rodríguez, Richard",593144,2018,4,3,2.47,0.253,28.1,4.8,33.7,78.2854275,93.362268742,30.7,49.8
"Montas, Frankie",593423,2018,5,4,3.88,0.345,36.9,7.4,40.1,79.31946514,94.094044272,19.6,48.7
"Suero, Wander",593833,2018,4,1,3.59,0.332,38.1,10.4,32.1,78.276587576,93.511074848,24.3,49.6
"Mayers, Mike",594577,2018,2,1,4.70,0.313,32.9,6.2,34.8,77.523410886,93.665182722,23.7,46.5
"Gonzales, Marco",594835,2018,13,9,4.00,0.311,37.8,5.4,35,78.18887644,93.497978357,21.1,48.4
"Lively, Ben",594902,2018,0,3,5.64,0.381,41,7,42,77.037936,94.3362278,20.7,42
"Treinen, Blake",595014,2018,9,2,0.78,0.233,32.3,2.1,28.3,76.351365532,92.862374468,35.9,53.4
"Junis, Jakob",596001,2018,9,12,4.37,0.323,34.5,8.6,35.6,78.301945,93.595588475,22.4,46.9
"Mengden, Daniel",596043,2018,7,6,4.05,0.351,35.7,8.5,37.6,79.909032973,94.015809648,18.3,47.8
"Norris, Daniel",596057,2018,0,5,5.68,0.360,40.6,10.9,46.1,79.950455556,95.039338492,24.3,46.9
"Gomber, Austin",596295,2018,6,2,4.44,0.358,38.5,8.7,34.6,77.23904875,93.294982422,21.8,45.9
"Barnes, Matt",598264,2018,6,4,3.65,0.270,31.6,8.1,39.7,81.377357463,94.363900597,36.1,41.7
"Saupold, Warwick",599683,2018,4,1,4.46,0.395,40.2,9.4,40.9,79.497223226,94.210165122,14.3,43.9
"Leclerc, José",600917,2018,2,3,1.56,0.209,25.5,3.6,20,75.582246226,91.70247434,40.9,46.4
"Crick, Kyle",605195,2018,3,2,2.39,0.277,34.4,3.1,24.5,77.576486709,91.848648025,27.2,46.4
"Davies, Zach",605200,2018,2,7,4.77,0.327,33.7,3.9,39.5,77.66591901,93.79352,20.6,43.6
"Edwards Jr., Carl",605218,2018,3,2,2.60,0.281,39.8,4.1,26.8,74.327168525,92.066963306,33.8,46.6
"Fry, Jace",605240,2018,2,3,4.38,0.272,33.3,5.7,30.1,77.5001175,92.974618403,34.3,44.4
"Fulmer, Michael",605242,2018,3,12,4.69,0.333,34.5,6.5,38.2,78.799666907,94.123362506,23.2,50.2
"Graves, Brett",605255,2018,1,1,5.40,0.342,38.7,2.7,41.4,79.405447778,94.052143796,24.2,46.5
"Musgrove, Joe",605397,2018,6,9,4.06,0.283,32.7,5.1,34.1,77.265892471,93.267100836,23.7,53.7
"Ríos, Yacksel",605441,2018,3,2,6.75,0.306,30.4,5.4,33,76.60242,93.227222936,25.5,48.7
"Rodríguez, Dereck",605446,2018,6,4,2.81,0.297,36.9,3.9,36.1,79.796047816,93.402734553,22,45.7
"Snell, Blake",605483,2018,21,5,1.89,0.274,33.1,7.2,32.7,76.84673561,93.090740098,34.7,45.4
"Suárez, Andrew",605498,2018,7,13,4.49,0.334,31.4,7.6,38.1,78.787631639,94.190472269,18.3,46
"Ramírez, Yefry",606162,2018,1,8,5.92,0.319,33.3,6.8,34.4,76.984070957,92.927294202,26,46.2
"Moronta, Reyes",606625,2018,5,2,2.49,0.253,30.1,4.1,26,75.418985479,91.859889517,34.8,42.3
"Barnes, Jacob",606930,2018,0,1,3.33,0.307,25.9,6.1,34.7,77.459489861,93.492177639,30.3,48.3
"Glasnow, Tyler",607192,2018,2,7,4.27,0.308,33.8,9.5,38.5,80.080810146,94.110819158,29,44.3
"Fedde, Erick",607200,2018,2,4,5.54,0.362,33.6,8.7,46.3,76.743468649,95.038778163,23.4,41.6
"Skoglund, Eric",607215,2018,1,6,5.14,0.355,32,7.8,45.4,81.582214112,95.048262897,16.9,47.2
"Romano, Sal",607219,2018,8,11,5.31,0.338,32.2,8.1,34.2,77.646058602,93.509477775,18.8,47.3
"Gsellman, Robert",607229,2018,6,3,4.28,0.291,30.2,5,34.6,77.992660847,93.47943983,22.2,48.7
"Biagini, Joe",607352,2018,4,7,6.00,0.359,32.7,9,34.2,77.597865378,93.680147521,20.6,46.4
"Barraclough, Kyle",607457,2018,1,6,4.20,0.295,27.4,4.8,30.8,77.123954583,92.683778951,29.7,40.2
"Bradford, Chasen",607473,2018,5,0,3.69,0.351,31.6,9.2,36.8,79.472194943,93.975826839,22.1,53.3
"Bummer, Aaron",607481,2018,0,1,4.26,0.308,30.6,7.1,42.9,80.792841837,94.460358163,24.5,43.5
"Lugo, Seth",607625,2018,3,4,2.66,0.272,32.1,5.8,30.7,76.676792206,92.847773911,23.3,46.3
"Knebel, Corey",608349,2018,4,3,3.58,0.279,30.3,10.1,43.1,83.008354909,94.683152385,32.3,45.1
"Márquez, Germán",608566,2018,14,11,3.77,0.284,31.5,5.6,39.1,79.04423537,94.148958343,28.5,47.4
"Bracho, Silvino",611093,2018,2,0,3.19,0.293,33.8,6.3,23.8,76.455323947,92.494541842,31.6,51.9
"Chen, Wei-Yin",612672,2018,6,12,4.79,0.288,35,5.3,31.5,77.5692088,92.81238745,20.4,45.5
"Eflin, Zach",621107,2018,11,8,4.36,0.293,30.6,5.7,33.2,76.424857273,93.235993396,23.8,48.8
"McCullers Jr., Lance",621121,2018,10,6,3.86,0.299,32,8.2,35.1,79.013770491,93.829788558,31.8,45.5
"Alvarado, José",621237,2018,1,6,2.39,0.259,26.1,4.6,34.6,77.524551184,93.395577351,31.8,43.1
"Díaz, Edwin",621242,2018,0,4,1.96,0.214,33.1,3.8,35.3,77.186233134,93.360445263,39.7,52
"Wittgren, Nick",621295,2018,2,1,2.94,0.295,32.7,6.9,37.6,82.5044566,93.8604045,22.4,47.6
"Minter, A.J.",621345,2018,4,3,3.23,0.287,36.5,1.8,35.2,77.070799877,93.077293168,31.8,50
"Strahm, Matt",621381,2018,3,4,2.05,0.286,34.2,9.2,29.6,75.5679912,92.65966349,27.7,48.2
"Blach, Ty",621389,2018,6,7,4.25,0.331,30.1,4.8,35.7,77.290852292,93.770764465,18.2,43.9
"Wood, Alex",622072,2018,9,7,3.68,0.289,31.3,4.6,33.7,78.206662018,93.125418094,24.1,49
"Moya, Gabriel",622382,2018,3,1,4.71,0.280,27.2,4.4,31.3,79.305765,92.759485268,21.9,48.8
"Senzatela, Antonio",622608,2018,6,6,4.38,0.318,32.3,4.5,38.9,77.724903636,94.242618982,20.9,43.1
"Severino, Luis",622663,2018,19,8,3.39,0.298,36.7,7.7,34.7,77.93695627,93.467707917,26.8,49.7
"Sewald, Paul",623149,2018,0,7,6.07,0.302,37.4,5.8,29.2,78.820334048,92.768737321,21.4,48.2
"Oberg, Scott",623184,2018,8,1,2.45,0.291,29.5,5.1,36.5,78.848755256,93.837438323,27.8,53.1
"Hader, Josh",623352,2018,6,1,2.43,0.231,39.4,10.6,32.6,76.227773281,93.434844609,39.2,52.1
"Stephens, Jackson",623451,2018,2,3,4.93,0.356,43.2,6.8,29.5,73.774664688,92.496132362,24.5,48.7
"Maeda, Kenta",628317,2018,8,10,3.81,0.287,36.3,5.7,32.3,76.660101795,93.070558167,31.4,49.9
"Makita, Kazuhisa",628318,2018,0,1,5.40,0.331,40.8,5.1,26.3,76.084411316,92.5131172,27.4,49.1
"Despaigne, Odrisamer",628333,2018,2,3,6.69,0.361,41.7,5.3,42.7,80.790590615,94.270797,25.6,46.5
"Iglesias, Raisel",628452,2018,2,5,2.38,0.312,39.7,7.6,31.7,75.323730549,92.777698287,33.8,48.8
"Chirinos, Yonny",630023,2018,5,5,3.51,0.328,37,6,37.7,78.571311374,93.919298199,24,50.8
"Manaea, Sean",640455,2018,12,9,3.59,0.329,31.6,7.9,39.7,79.547834132,94.008319048,20.2,51.2
"Stewart, Kohl",640464,2018,2,1,3.68,0.325,32.5,3.5,41.2,77.851900351,94.007212632,17.9,41.9
"López, Pablo",641154,2018,2,4,4.14,0.309,30.2,7.3,29.6,75.226834719,92.604193371,24.5,48.6
"Carle, Shane",641438,2018,4,1,2.86,0.317,35.1,4.8,30.3,77.455879674,92.954512174,26.3,50.5
"Jiménez, Joe",641729,2018,5,4,4.31,0.278,35,6.7,38.7,77.605900488,93.596445828,30.5,48.3
"Keller, Brad",641745,2018,9,6,3.08,0.301,28,4.6,31.6,77.967599395,93.122944149,21.2,45.9
"Mahle, Tyler",641816,2018,7,9,4.98,0.337,37.1,9.1,40.3,80.223403902,94.259831067,24.1,47.7
"Mayza, Tim",641835,2018,2,0,3.28,0.262,34.7,4.2,27.4,77.703998333,92.813751263,30.2,50.1
"Pagán, Emilio",641941,2018,3,1,4.35,0.290,28.2,10.7,31.1,76.773323409,92.812042743,29.6,52.4
"Reed, Cody",642003,2018,1,3,3.98,0.284,24.8,4.7,30.2,78.726132969,93.133561969,24.6,45.8
"Yacabonis, Jimmy",642231,2018,0,2,5.40,0.337,29.8,7.4,33.9,79.0367225,93.467461933,24.8,43.7
"Jurado, Ariel",642558,2018,5,5,5.93,0.371,30.3,6.5,47.8,79.4777658,94.9109618,10.3,46.3
"Brault, Steven",643230,2018,6,3,4.61,0.345,30.8,6.8,34.6,77.523360388,93.61811314,24.5,44.8
"Cimber, Adam",643256,2018,3,8,3.42,0.247,25.1,2,30.3,73.242777653,92.281191429,20.5,53.6
"Godley, Zack",643327,2018,15,11,4.74,0.333,33.3,6.4,38.8,79.458104418,94.040489257,28.2,44.4
"Green, Chad",643338,2018,8,3,2.50,0.298,38.3,10.6,42.6,81.382320532,94.663874468,28.5,52.1
"Musgrave, Harrison",643466,2018,2,3,4.63,0.323,36.9,6.2,36.9,79.804130469,93.906763047,24.3,44.2
"Arano, Víctor",644364,2018,1,2,2.73,0.292,32.1,6,36.4,78.663737195,93.469726994,32.5,52.4
"Alcantara, Sandy",645261,2018,2,3,3.44,0.310,23.1,3.3,31.9,78.440478864,93.132205909,27,43.7
"Santana, Edgar",650828,2018,3,4,3.26,0.309,35.6,6.4,38.1,78.390967426,93.861076866,26,48.9
"Castillo, Diego",650895,2018,4,2,3.18,0.282,30.7,7.3,36.5,77.506106232,93.649988978,31.4,44.6
"Davis, Austin",656354,2018,1,2,4.15,0.281,34.3,5.1,33.3,79.578416939,93.188545464,27.7,45.9
"Nix, Jacob",656798,2018,2,5,7.02,0.419,32.9,9.9,42.8,80.827282329,95.167020616,15.1,44.5
"Scott, Tanner",656945,2018,3,3,5.40,0.308,34.8,5.9,41.5,77.576380758,94.373449924,35.2,51.6
"Ferguson, Caleb",657571,2018,7,2,3.49,0.289,31.3,7,38.3,78.666037619,93.443048889,26.1,48
"Valdez, Framber",664285,2018,4,1,2.19,0.279,19.6,3.3,20.7,77.640133696,91.481331648,22.8,38.9
"Hirano, Yoshihisa",673633,2018,4,3,2.44,0.312,30.9,6.7,36.2,79.356295568,93.577421648,28.1,48.2
"Sabathia, CC",282332,2019,5,8,4.95,0.315,36.5,8.2,30.5,76.283787134,92.809140541,25.1,47.5
"Rodney, Fernando",407845,2019,0,5,5.66,0.316,30.8,7.5,37.2,76.571029385,93.543790698,26.5,44.9
"Greinke, Zack",425844,2019,18,5,2.93,0.281,34.1,6.3,33.3,77.091723759,92.997307621,24.1,46.7
"Jackson, Edwin",429719,2019,3,10,9.58,0.408,40.2,12,43.4,80.868994634,95.15810102,23.7,46.2
"Hamels, Cole",430935,2019,7,7,3.81,0.322,31.1,7.6,41.3,80.11781685,94.44789115,27.4,47.3
"Liriano, Francisco",434538,2019,5,3,3.47,0.305,28.5,5,29,74.899082551,92.402812462,30.4,47.8
"Kintzler, Brandon",445213,2019,3,3,2.68,0.290,27.8,6.8,42.6,78.815330494,94.332880186,18.7,45.1
"Chavez, Jesse",445926,2019,3,5,4.85,0.339,34.5,8.8,34.5,76.986105085,93.681810593,18.5,43.1
"Davis, Wade",451584,2019,1,6,8.65,0.364,39.8,7.5,34.6,79.801203881,93.561203008,25.2,44
"Lester, Jon",452657,2019,13,10,4.46,0.336,37.1,7.4,34.7,78.141982472,93.604731689,21.1,45.7
"Kennedy, Ian",453178,2019,3,2,3.41,0.275,30.3,6.3,34.3,78.650002209,93.49723,24.2,48.3
"Watson, Tony",453265,2019,2,2,4.17,0.325,34.7,6.4,31.8,76.480315465,93.231174211,25.9,52.6
"LeBlanc, Wade",453281,2019,6,7,5.71,0.343,38.5,7.8,39,78.812888571,94.094017679,22.3,47.1
"Melancon, Mark",453343,2019,5,2,3.61,0.276,28.1,2,35.2,78.506764286,93.34913898,25.7,45.1
"Richard, Clayton",453385,2019,1,5,5.96,0.379,29.9,9.6,50.3,81.778840769,95.826834808,14.7,46.8
"Arrieta, Jake",453562,2019,8,8,4.64,0.336,33.8,6.8,37.6,79.195905024,93.791637126,18.3,44
"Price, David",456034,2019,7,5,4.28,0.311,36.9,8.1,38.3,77.225100408,93.902185461,26,48
"Guerra, Javy",457915,2019,3,1,4.66,0.305,34.4,8,37.7,79.818900667,93.780220048,18.6,53.3
"Happ, J.A.",457918,2019,12,8,4.91,0.331,33.3,8.3,37.5,79.019139333,93.794312004,23.7,48.1
"Albers, Matt",458006,2019,8,6,5.13,0.306,31.4,5.9,33.1,75.99158253,93.179222771,24,41.9
"Wilson, Justin",458677,2019,4,2,2.54,0.276,34.7,5,27.7,73.671229796,92.421659898,25.4,49.4
"Lynn, Lance",458681,2019,16,11,3.67,0.283,34,5.9,33.8,77.48156893,93.230290407,28.5,49
"Tomlin, Josh",458708,2019,2,1,3.74,0.314,33.2,6.5,33.6,79.435416484,93.416267461,19.8,51.2
"McGee, Jake",459429,2019,0,2,4.35,0.330,42,9.9,41.2,79.623264308,94.696343023,19.5,48.4
"Blevins, Jerry",460283,2019,1,0,3.90,0.347,45.3,10.5,37.2,76.63799814,93.196528471,26.7,43.5
"Swarzak, Anthony",461872,2019,3,4,4.56,0.335,32.9,9,45.8,79.248185395,94.455999408,28.1,44.2
"Strop, Pedro",467008,2019,2,5,4.97,0.309,30.8,9.6,36.9,78.968855,94.062944466,29.4,48.4
"Chacín, Jhoulys",468504,2019,3,12,6.01,0.356,35.2,7.9,42.5,78.919458654,94.317597267,20.6,42.8
"Dyson, Sam",473879,2019,5,1,3.32,0.281,26.4,5.6,36.5,80.190575412,94.089017574,18.5,49.8
"Roe, Chaz",475054,2019,1,3,4.06,0.305,35.1,3.8,28.2,75.745102923,92.605872692,27.7,37.8
"Ross, Tyson",475115,2019,1,5,6.11,0.392,33.9,11.9,43.2,77.657180862,94.889572586,16.9,42.9
"Phelps, David",475479,2019,2,1,3.41,0.317,33.3,9.7,36.6,78.747505319,93.536516989,20.2,41.7
"Hellickson, Jeremy",476451,2019,2,3,6.23,0.380,35.6,9.1,35.6,73.754265,93.588426947,16.3,40.9
"Miley, Wade",489119,2019,14,6,3.98,0.307,29,4.3,32.5,76.949157521,93.08191824,22.9,44.6
"Pineda, Michael",501381,2019,11,5,4.01,0.313,35.4,7.3,37.4,79.732935764,93.936582759,25.6,52.6
"Alvarez, Jose",501625,2019,3,4,3.36,0.311,33.5,4.9,32.4,74.609973261,92.821501902,23,52
"Harris, Will",501789,2019,4,1,1.50,0.269,28.1,5.9,31.8,77.26956,92.8387398,29.5,42.4
"Minor, Mike",501985,2019,14,10,3.59,0.297,31.6,7,30.4,76.162254845,92.844435876,26.2,47.8
"Jeffress, Jeremy",502026,2019,3,4,5.02,0.333,32.5,5.7,36.1,75.491070909,93.179820261,20.8,48.7
"Gibson, Kyle",502043,2019,13,7,4.84,0.333,32.8,7.5,37.8,76.984740798,93.893180021,29.3,46.6
"Britton, Zack",502154,2019,3,1,1.91,0.276,16.4,5,36.5,77.062486582,93.42746557,27.6,42
"Leake, Mike",502190,2019,12,11,4.29,0.354,31.4,8.8,42.9,80.453543825,94.685339864,18,50.4
"Cahill, Trevor",502239,2019,4,9,5.98,0.340,27.7,7,37.5,78.41533242,93.722705623,23.6,45.2
"Santiago, Héctor",502327,2019,1,1,6.68,0.374,40.6,14.9,38.6,78.8383712,94.0201516,28,44.5
"Peacock, Brad",502748,2019,7,6,4.12,0.305,30.7,8,41.4,80.2770312,94.13388904,21.7,43
"Nicasio, Juan",504379,2019,2,3,4.75,0.347,36.9,8.7,38.9,78.502344932,94.356845616,20.9,49.4
"Darvish, Yu",506433,2019,6,8,3.98,0.297,32.6,7.4,37.5,77.989468148,93.709835568,30.4,48.3
"Herrera, Kelvin",516969,2019,3,3,6.14,0.320,36.1,8.2,31.6,75.919045455,92.813010714,26.5,49.9
"Bettis, Chad",518452,2019,1,6,6.08,0.323,26.5,5.5,41.6,79.411312936,94.54633871,20.7,46.8
"Cole, Taylor",518566,2019,3,4,5.92,0.318,35.5,3.2,37.4,74.999838462,93.381637613,27.1,46.7
"Diekman, Jake",518617,2019,1,7,4.65,0.300,35.1,4.1,31.8,77.698332329,93.178645342,35.4,45.1
"Duffy, Danny",518633,2019,7,6,4.34,0.341,33.4,7.5,37.8,78.943805156,93.940234204,24.1,47.6
"Harvey, Matt",518774,2019,3,5,7.09,0.393,31.8,7.7,42.1,80.744048315,94.726162825,21.6,44.9
"Holland, Greg",518813,2019,1,2,4.54,0.296,31,5.7,36.8,79.926117907,93.606706628,30.1,42.7
"Kelley, Shawn",518875,2019,5,2,4.94,0.363,42.3,11.4,34.9,78.356457297,93.205798844,23.7,52.7
"Porcello, Rick",519144,2019,14,12,5.52,0.334,34.9,9.6,37.7,77.472255684,93.752973902,18,49.4
"Pressly, Ryan",519151,2019,2,3,2.32,0.252,31,6.3,32.5,75.24813,93.013827179,36,50.8
"Sale, Chris",519242,2019,6,11,4.40,0.283,34.9,8.1,36.3,78.006804211,93.662111789,32,47.4
"Smith, Will",519293,2019,6,0,2.76,0.269,33.6,6.4,39.3,79.70263029,93.915307536,34.3,47.7
"Hendriks, Liam",521230,2019,4,4,1.80,0.229,34.1,5.9,39.6,80.447526,93.820913333,36,51.5
"Cisnero, José",542585,2019,0,4,4.33,0.298,34,6,36,76.081856735,93.685527347,27.1,50.3
"Armstrong, Shawn",542888,2019,1,1,5.74,0.344,38.9,9.1,34.9,77.179657011,93.623081503,26.8,49
"Brach, Brad",542960,2019,5,4,5.47,0.316,30.7,4,36.7,77.965215405,93.776514527,27.1,48
"Carpenter, Ryan",543001,2019,1,6,9.30,0.381,39.5,9.6,45.2,80.074624103,95.009750256,16.3,50
"Chatwood, Tyler",543022,2019,5,3,3.76,0.325,36.1,2.9,35.6,76.779292816,93.359339854,25.3,42.7
"Conley, Adam",543045,2019,2,11,6.53,0.345,32.5,6.6,37.6,77.997236632,93.700908211,23.8,51.2
"Gaviglio, Sam",543208,2019,4,2,4.61,0.302,25.9,6.5,35.3,77.413464892,93.7404513,27.9,45.2
"Gray, Sonny",543243,2019,11,8,2.87,0.286,30.1,6.8,33.3,77.34451901,93.509332705,28.4,42.2
"Hand, Brad",543272,2019,6,4,3.30,0.284,47.8,6.6,38.2,77.624105735,93.450681407,30.7,47.5
"Hardy, Blaine",543278,2019,1,1,4.47,0.340,34.3,10.7,29.3,74.901894559,92.626263088,21.8,48
"Hendricks, Kyle",543294,2019,11,10,3.46,0.294,33.6,5.4,31.5,75.452932107,92.809975739,22.1,49.3
"Hudson, Daniel",543339,2019,9,3,2.47,0.306,32.2,8.9,41.1,78.6007263,94.308719548,22.8,49.7
"Lyles, Jordan",543475,2019,12,8,4.15,0.312,31,8.1,41.3,80.158988095,94.055513148,24,47.4
"Magill, Matt",543483,2019,5,2,4.09,0.323,42,9.1,43.4,81.203960714,94.684057,32.2,48.4
"May, Trevor",543507,2019,5,3,2.94,0.281,38.6,7,34.8,77.330165316,93.192399936,30.1,46.4
"Melville, Tim",543532,2019,2,3,4.86,0.367,30.8,10.6,35,81.219126,93.863051212,24.7,48
"Montgomery, Mike",543557,2019,3,9,4.95,0.382,35,8.2,44.7,79.981163034,94.752679723,21.9,45.2
"Shaw, Bryan",543766,2019,3,2,5.38,0.338,32.4,6.8,40.6,81.151761743,94.146157558,25.7,46.2
"Vincent, Nick",543883,2019,1,4,4.43,0.327,37.4,6.9,39.2,80.522718154,94.026617984,23.9,50.7
"Banuelos, Manny",544365,2019,3,4,6.93,0.373,36.3,8.3,37.8,77.580222338,94.164687386,24.5,43
"Bauer, Trevor",545333,2019,11,13,4.48,0.310,33.8,8.6,37.7,78.030029018,93.847217,29.4,45.3
"Lorenzen, Michael",547179,2019,1,4,2.92,0.271,32,3.1,29.7,74.547003945,92.241921889,31.1,48.8
"Tanaka, Masahiro",547888,2019,11,9,4.45,0.316,33.1,6.2,37.9,78.778854255,93.819559787,23.2,50.4
"Stripling, Ross",548389,2019,4,4,3.47,0.284,24.3,6.7,38.4,79.025458095,93.825737928,24.6,45.9
"García, Yimi",554340,2019,1,4,3.61,0.261,29.8,7.5,27.3,77.377685875,92.539964151,26.4,48.2
"Wheeler, Zack",554430,2019,11,8,3.96,0.297,34.5,5.3,32.4,75.98017,93.070746151,23,50.9
"Robles, Hansel",570663,2019,5,1,2.48,0.259,29.7,4.7,32.8,79.599713846,93.244797967,26.3,50.5
"Cessa, Luis",570666,2019,2,1,4.11,0.297,31.2,5.1,37.6,78.146699402,93.418465256,29.3,47.2
"Corbin, Patrick",571578,2019,14,7,3.25,0.303,31.7,9.4,38.7,78.977153813,94.527443294,31.7,47.4
"Law, Derek",571882,2019,1,2,4.90,0.326,33.7,4.6,38.3,78.619225698,94.451502326,30.2,42.1
"Matz, Steven",571927,2019,11,10,4.21,0.325,31.9,8.6,38.6,77.844797149,94.108907228,22.9,46.6
"Miller, Shelby",571946,2019,1,3,8.59,0.384,34.4,7.6,39.7,79.713682436,93.955613462,18.7,44.7
"Skaggs, Tyler",572140,2019,7,7,4.29,0.322,37,6.2,33.9,78.471380893,93.484570446,21.5,46.3
"Erlin, Robbie",572362,2019,0,1,5.37,0.326,36.6,6,35.5,77.052543187,93.512463149,23.7,47.9
"VerHagen, Drew",572403,2019,4,3,5.90,0.333,30,7.2,38.3,78.493470556,94.005210722,22.7,44.7
"Morin, Mike",573046,2019,1,3,4.62,0.331,37.1,5.9,27.4,76.111527805,92.582365183,21.5,53.9
"Goody, Nick",580792,2019,3,2,3.54,0.252,29.7,4,29.7,74.556972745,92.172357327,31.8,51.5
"Bedrosian, Cam",592135,2019,3,3,3.23,0.293,32,5.9,36.5,79.014662048,93.725344096,30.2,44.4
"Brennan, Brandon",592165,2019,3,6,4.56,0.290,28,8,32.8,76.236321148,93.818017049,33.9,46.8
"Claudio, Alex",592222,2019,2,2,4.06,0.303,29.2,4.2,30.7,74.266018387,92.725877189,24.1,46.6
"Crichton, Stefan",592233,2019,1,0,3.56,0.314,30,3.8,40,75.3357575,94.1461375,24.3,45.8
"Foltynewicz, Mike",592314,2019,8,6,4.54,0.328,30.8,7.8,39.8,78.55628929,93.991370799,23.6,48.8
